web-scraper-order,web-scraper-start-url,maillinks,maillinks-href,sublinks,sublinks-href,linkstext
"1586526029-152","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=10","اخر الاخبار 
                                        
                                        السفير الصيني لـ «  الصباح  »: قادرون على احتواء «كورونا»
                                        بغداد / خاص الصباح
أكدَ السفيرُ الصيني في بغدادَ تشانغ تاو، ثقته بقدرة بلاده على احتواء فيروس كورونا عبر تطوير أساليب وقائية فعالة وكذلك تحديث النظام اللقاحي والصحي الذي دأبت عليه بكين منذ ظهور","http://alsabaah.iq/21394/%D8%A7%D9%84%D8%B3%D9%81%D9%8A%D8%B1-%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A-%D9%84%D9%80-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-%D9%82%D8%A7%D8%AF%D8%B1%D9%88%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D8%AD%D8%AA%D9%88%D8%A7%D8%A1-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","العالمية."
"1586526162-941","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=4","اخر الاخبار 
                                        
                                        وزارة الخارجية ودبلوماسية الاستجابة الوطنية
                                        د. أحمد الصحاف *
عملت وزارة الخارجيّة منذ بدء أزمة تفشي وباء كوفيد19 بالتعاون مع وزارة النقل على تنظيمِ خطٍ جوي، لانقاذِ المسافرين العراقيين العالقين في الدول، التي تفشّى فيها الوباء، كما عملنا","http://alsabaah.iq/23755/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D9%88%D8%AF%D8%A8%D9%84%D9%88%D9%85%D8%A7%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AC%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9","حالتا وفاة في السويد، و4 في بريطانيا، وحالة وفاة في كل من هولندا، وألمانيا، وبلجيكا، في المقابل سجلنا 4 حالات الشفاء توزعت: حالتان في كندا، و5 في الأردن، وحالة في إيران."
"1586526175-1007","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","3","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=3","اخر الاخبار 
                                        
                                        الزراعة تعلن خطتها لتحقيق الاكتفاء الذاتي من الفواكه
                                        بغداد / عمر عبد اللطيف
وضعت وزارة الزراعة خطة لتحقيق الاكتفاء الذاتي من الفواكه بعد نجاح جهودها في توفير أكثر من 25 محصولاً زراعياً منذ عام 2019، مشددة","http://alsabaah.iq/23802/%D8%A7%D9%84%D8%B2%D8%B1%D8%A7%D8%B9%D8%A9-%D8%AA%D8%B9%D9%84%D9%86-%D8%AE%D8%B7%D8%AA%D9%87%D8%A7-%D9%84%D8%AA%D8%AD%D9%82%D9%8A%D9%82-%D8%A7%D9%84%D8%A7%D9%83%D8%AA%D9%81%D8%A7%D8%A1-%D8%A7%D9%84%D8%B0%D8%A7%D8%AA%D9%8A-%D9%85%D9%86-%D8%A7%D9%84%D9%81%D9%88%D8%A7%D9%83%D9%87",""
"1586526116-618","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=6","اخر الاخبار 
                                        
                                        إعادة فتح العتبة العلوية أمام الزائرين وتعفير الأماكن المقدسة في كربلاء
                                        بغداد / المحافظات / مراسلو الصباح      
أعادت السلطات المحلية في النجف الاشرف، افتتاح العتبة العلوية المقدسة أمام الزائرين بعد غلقها اثر تسجيل حالة اصابة بفايروس كورونا في المحافظة، بينما نفذت الاجهزة المعنية في","http://alsabaah.iq/22723/%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D9%81%D8%AA%D8%AD-%D8%A7%D9%84%D8%B9%D8%AA%D8%A8%D8%A9-%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%8A%D8%A9-%D8%A3%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D9%86-%D9%88%D8%AA%D8%B9%D9%81%D9%8A%D8%B1-%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%83%D9%86-%D8%A7%D9%84%D9%85%D9%82%D8%AF%D8%B3%D8%A9-%D9%81%D9%8A-%D9%83%D8%B1%D8%A8%D9%84%D8%A7%D8%A1","واكد مدير اعلام قيادة شرطة كربلاء العميد علاء الغانمي لـ""الصباح""، ان القيادات الأمنية في المحافظة عقدت اجتماعا أمنيا موسعا ترأسه قائد عمليات كربلاء اللواء الركن علي الهاشمي، وقائد شرطة المحافظة اللواء أحمد زويني، وحضره عدد من مدراء الأجهزة الأمنية وضبّاط الأمن، وهدف الاجتماع هو مناقشة الخطط الموضوعة، سواء في الجانب الامني أو منع حصول اية اصابة بفايروس كورونا، ولا سيما أن المحافظة تشهد توافد أعداد كبيرة من الزوار في شهر رجب، مضيفا أن الاجتماع يهدف كذلك الى طمأنة الاهالي في المحافظة، مشيرا الى أن شعبة الاستجابة السريعة للحوادث الكيميائية والبايولوجية والإشعاعية بمديرية الدفاع المدني في المحافظة، أطلقت حملة توعوية لنشر الوعي الصحي بين المواطنين، فضلا عن تطهير الأماكن العامة ودور العبادة والأماكن التي يرتادها الناس بكثرة مثل الأندية والجامعات والمدارس والمحال التجارية والشوارع العامة وساحات التظاهر."
"1586526121-682","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=6","اخر الاخبار 
                                        
                                        التربية والكهرباء تقلصان دوام العاملين وبابل تعتمد  التعليم الالكتروني في الجامعة
                                        بغداد / المحافظات / مراسلو الصباح
الإصابات الجديدة بفايروس (كورونا) التي أعلنتها وزارة الصحة، أمس الاول، دفعت خلية الازمة الى اتخاذ المزيد من الاجراءات للحد من انتشاره. من جانبها، قررت وزارة التربية","http://alsabaah.iq/22805/%D8%A7%D9%84%D8%AA%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%AA%D9%82%D9%84%D8%B5%D8%A7%D9%86-%D8%AF%D9%88%D8%A7%D9%85-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D9%84%D9%8A%D9%86-%D9%88%D8%A8%D8%A7%D8%A8%D9%84-%D8%AA%D8%B9%D8%AA%D9%85%D8%AF-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D8%A9",""
"1586526186-1073","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","2","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=2","اخر الاخبار 
                                        
                                        مقترحات نيابيَّة للحفاظ  على الأسعار وتوفير  مفردات التموينيَّة
                                        بغداد/ مهند عبد الوهاب 
قدمَ عددٌ من النواب مقترحات للحكومة تهدف الى بناء منظومة اقتصاديَّة جديدة تضمنُ الحفاظ على الأسعار وتوفير مفردات البطاقة التموينيَّة من المنتج","http://alsabaah.iq/23879/%D9%85%D9%82%D8%AA%D8%B1%D8%AD%D8%A7%D8%AA-%D9%86%D9%8A%D8%A7%D8%A8%D9%8A-%D8%A9-%D9%84%D9%84%D8%AD%D9%81%D8%A7%D8%B8-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D9%88%D8%AA%D9%88%D9%81%D9%8A%D8%B1-%D9%85%D9%81%D8%B1%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%85%D9%88%D9%8A%D9%86%D9%8A-%D8%A9","ودعا وزارة التخطيط الى ""إعادة النظر بجميع المشاريع بشكل مفصل مع إلغاء المشاريع التي لا تحتوي على جدوى اقتصادية محكمة ومدروسة تتماشى مع الوضع العام للبلد""."
"1586526022-25","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=10","اخر الاخبار 
                                        
                                        إجراءات حكومية مكثفة للوقاية من «كورونا» 
                                        بغداد / عواصم / الصباح والوكالات 
بينما كثفت الجهات الحكومية إجراءاتها للوقاية من خطر فيروس {كورونا} الجديد، وتأكيدات وزارة الصحة سلامة الطلبة العراقيين وأسرهم الموجودين في مدينة ووهان الصينية “بؤرة الفيروس”؛ أ","http://alsabaah.iq/21041/%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%AD%D9%83%D9%88%D9%85%D9%8A%D8%A9-%D9%85%D9%83%D8%AB%D9%81%D8%A9-%D9%84%D9%84%D9%88%D9%82%D8%A7%D9%8A%D8%A9-%D9%85%D9%86-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","وأضاف، ان “الإجراءات الصينية في منطقة ووهان منعت سكانها من مغادرة المدينة، لذلك فإن سفارة العراق تتابع الموضوع عن كثب لإيجاد طريقة لإعادة الطلبة الى البلاد”، متعهداً بـ”توفير جميع الإجراءات التي من شأنها أن تمكن الطلبة وأسرهم من العودة الى العراق»."
"1586526116-612","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=6","اخر الاخبار 
                                        
                                        إعادة فتح العتبة العلوية أمام الزائرين وتعفير الأماكن المقدسة في كربلاء
                                        بغداد / المحافظات / مراسلو الصباح      
أعادت السلطات المحلية في النجف الاشرف، افتتاح العتبة العلوية المقدسة أمام الزائرين بعد غلقها اثر تسجيل حالة اصابة بفايروس كورونا في المحافظة، بينما نفذت الاجهزة المعنية في","http://alsabaah.iq/22723/%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D9%81%D8%AA%D8%AD-%D8%A7%D9%84%D8%B9%D8%AA%D8%A8%D8%A9-%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%8A%D8%A9-%D8%A3%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D9%86-%D9%88%D8%AA%D8%B9%D9%81%D9%8A%D8%B1-%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%83%D9%86-%D8%A7%D9%84%D9%85%D9%82%D8%AF%D8%B3%D8%A9-%D9%81%D9%8A-%D9%83%D8%B1%D8%A8%D9%84%D8%A7%D8%A1","وأضاف قائلا: "" كما أن نتيجة فحوصات الملامسين للمصاب الايراني الذي تم ترحيله الى بلاده أثبتت عدم إصابتهم بالمرض""."
"1586526135-782","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=5","اخر الاخبار 
                                        
                                        العراقيون يواجهون المتاعب بعد غلق تركيا الحدود
                                        اسطنبول / فراس سعدون
قبيل الصعود إلى طائرة الخطوط الجوية التركية العائدة إلى بغداد، السبت الماضي، أبلغ موظف في مطار اسطنبول محمد علاء والمسافرين الآخرين معه بأن الرحلة أل","http://alsabaah.iq/22984/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D9%88%D9%86-%D9%8A%D9%88%D8%A7%D8%AC%D9%87%D9%88%D9%86-%D8%A7%D9%84%D9%85%D8%AA%D8%A7%D8%B9%D8%A8-%D8%A8%D8%B9%D8%AF-%D8%BA%D9%84%D9%82-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D8%A7%D9%84%D8%AD%D8%AF%D9%88%D8%AF","وأوضح «دفعت مصاريف تذكرة إضافية، واضطررت لتمديد الإقامة في الفندق، ومع هذا فهناك الكثيرون معي لم يحصلوا على تذكرة عودة حتى يوم 9 و10 آذار”."
"1586526202-1152","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","1","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1#","اخر الاخبار 
                                        
                                        9 آلـيات لعودة العراقيين من الخارج
                                        بغداد/ الصباح
بحث رئيس الوزراء «المستقيل» عادل عبد المهدي، خلال اجتماع تشاوري، الآليات الخاصة بعودة العراقيين من الخارج، داعيا مؤسسات الدولة الى توفير الاستعدادات اللازمة لتلبية متطلباتهم كلّ بحسب","http://alsabaah.iq/23926/9-%D8%A2%D9%84%D9%80%D9%8A%D8%A7%D8%AA-%D9%84%D8%B9%D9%88%D8%AF%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC","3. المجموعة ذات نسبة مُعّدل حدوث الإصابة الواطئة يتم فحصها من الجهات الصحية في المنافذ الحدودية، وعند وجود حالات مشتبه بها، يتم نقلها إلى المستشفيات، لغرض إكمال الفحوصات ومتابعة حالتهم، أما بقية الوافدين فيتم أخذ مسحات لهم، لغرض إجراء فحص (pcr) ويتم إجراء الحجر المنزلي عليهم بعد أخذ تعهد قانوني بالالتزام في تعليمات الحجر المنزلي وإخبار الجهات الأمنية والصحية لمتابعة حالتهم، لحين ظهور نتائج فحص (pcr)."
"1586526077-407","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","8","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=8","اخر الاخبار 
                                        
                                        الشرطة تتسلم الملف الأمني في واسط 
                                        الكوت / حسن شهيد العزاوي
اعلنَ محافظ واسط عادل الزركاني، تسلمَ قيادة شرطة المحافظة الملف الامني من قبل قيادة عمليات الرافدين وانسحاب القوات العسكرية الى ثكنات خارج المحافظة، مؤكدا ان الشرطة قادرة على ادارة الملف الامني بالكامل.","http://alsabaah.iq/21906/%D8%A7%D9%84%D8%B4%D8%B1%D8%B7%D8%A9-%D8%AA%D8%AA%D8%B3%D9%84%D9%85-%D8%A7%D9%84%D9%85%D9%84%D9%81-%D8%A7%D9%84%D8%A3%D9%85%D9%86%D9%8A-%D9%81%D9%8A-%D9%88%D8%A7%D8%B3%D8%B7",""
"1586526156-904","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=4","اخر الاخبار 
                                        
                                        الهنين يكشف لـ""الصباح"" عن مقترح منحة الطوارئ
                                        بغداد/ حازم العكيلي
اكد مستشار رئيس الوزراء عبد الحسين الهنين، ان اللجنة التي كلفها رئيس الوزراء برئاسة وزير التخطيط لتقديم مقترح قرار لدعم الكسبة ممن لا يستلمون أي راتب من الدولة، اجتمعت اليوم الخميس.","http://alsabaah.iq/23647/%D8%A7%D9%84%D9%87%D9%86%D9%8A%D9%86-%D9%8A%D9%83%D8%B4%D9%81-%D9%84%D9%80-34-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-34-%D8%B9%D9%86-%D9%85%D9%82%D8%AA%D8%B1%D8%AD-%D9%85%D9%86%D8%AD%D8%A9-%D8%A7%D9%84%D8%B7%D9%88%D8%A7%D8%B1%D8%A6","وكانت اللجنة العليا للصحة والسلامة الوطنية لمكافحة جائحة كورونا، قد عقدت مساء امس جلستها الثانية، برئاسة رئيس مجلس الوزراء عادل عبد المهدي، واصدرت العديد من القرارات أهمها، تشكيل لجنة برئاسة وزير التخطيط لمعالجة انعكاسات الازمة المالية والصحية على المواطنين، والنظر بتوفير مبالغ مالية للمواطنين المتضررين والعاملين بالقطاع الخاص والمتوقفة اجورهم وذوي الدخل المحدود."
"1586526063-375","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","8","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=8","اخر الاخبار 
                                        
                                        اتفاق الإطار المالي مع الصين وتأسيس شركة العراق القابضة
                                        عبدالحسين الهنين*
حينما يُطرح السؤآلُ التالي: ماهي القوّة التي ستعملُ على توحيد الشعب العراقي ؟.","http://alsabaah.iq/21825/%D8%A7%D8%AA%D9%81%D8%A7%D9%82-%D8%A7%D9%84%D8%A5%D8%B7%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A-%D9%85%D8%B9-%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D9%88%D8%AA%D8%A3%D8%B3%D9%8A%D8%B3-%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D8%A7%D9%84%D9%82%D8%A7%D8%A8%D8%B6%D8%A9","وهي تجربة تحتاج الى ثقافة جديدة ايضا  واعتماد نمط اقتصادي جديد يكون جزءاً من السلوك الاجتماعي للمجتمع العراقي وان الريادة في بناء المشاريع الكبرى و التركيز على اهداف كبيرة سوف يفكك العُقد و المتاهات التي مزقت الرأي العام  , وبنفس الطريقة يمكن إطلاق مشاريع أخرى كشركات مساهمة  بإدارة تنتمي الى العالم المتحضّر وبذهنية القطاع الخاص من خلال اسهم هذه المشاريع عبر شركة قابضة ( Shares Holding Company ) يمكن أن نطلق عليها إسم  (شركة العراق القابضة) تمثّل مصالح الناس، ومصدراً لمنفعتهم في الوقت نفسه , وهي قطعا ستكون العامل ألأكبر في بناء الديمقراطية الناشئة واعادة الصياغة الرشيدة للنظام السياسي المشوّه حاليا اذ أن نظامنا الاقتصادي مازال منتمياً الى نمط الانظمة الشمولية المرتكزة على الريع، و النظر الى المواطنين باعتبارهم(رعايا)!."
